Predictions,Lower Bound,Upper Bound
51.82956,48.35253,55.306587
52.058155,48.581127,55.535183
52.372475,48.895447,55.849503
52.735508,49.25848,56.212536
53.126682,49.649654,56.60371
53.534138,50.05711,57.011166
53.95108,50.474052,57.42811
54.37423,50.8972,57.851257
54.80126,51.324234,58.27829
55.231762,51.754734,58.70879
55.66498,52.187954,59.14201
56.100357,52.62333,59.577385
56.538296,53.061268,60.015324
56.978546,53.50152,60.455574
57.421387,53.94436,60.898415
