Predictions,Lower Bound,Upper Bound
134.42125,123.95713,144.88538
136.43362,125.969505,146.89774
137.91115,127.44703,148.37527
139.56754,129.10342,150.03165
141.09967,130.63556,151.56378
142.43979,131.97568,152.9039
143.72008,133.25595,154.1842
144.9299,134.46579,155.39401
146.07634,135.61221,156.54047
147.18234,136.71823,157.64645
148.23158,137.76746,158.69571
149.24028,138.77615,159.7044
150.18953,139.7254,160.65366
151.08704,140.62292,161.55115
151.93881,141.4747,162.40292
