Date,Forecast
2025-11-01,25.538204193115234
2025-11-02,25.500659942626953
2025-11-03,25.455360412597656
2025-11-04,25.41322898864746
2025-11-05,25.377254486083984
2025-11-06,25.347272872924805
2025-11-07,25.32151222229004
2025-11-08,25.29837417602539
2025-11-09,25.276615142822266
2025-11-10,25.2554931640625
2025-11-11,25.234695434570312
2025-11-12,25.214195251464844
2025-11-13,25.19412612915039
2025-11-14,25.174522399902344
2025-11-15,25.15566635131836
2025-11-16,25.13768768310547
2025-11-17,25.120656967163086
2025-11-18,25.104591369628906
2025-11-19,25.089473724365234
2025-11-20,25.075260162353516
2025-11-21,25.0618896484375
2025-11-22,25.04930305480957
2025-11-23,25.03744888305664
2025-11-24,25.02627944946289
2025-11-25,25.0157527923584
2025-11-26,25.005834579467773
2025-11-27,24.996498107910156
2025-11-28,24.987668991088867
2025-11-29,24.979293823242188
2025-11-30,24.971343994140625
2025-12-01,24.963802337646484
2025-12-02,24.95665740966797
2025-12-03,24.94989585876465
2025-12-04,24.94350242614746
2025-12-05,24.93745994567871
2025-12-06,24.93175506591797
2025-12-07,24.92636489868164
2025-12-08,24.921276092529297
2025-12-09,24.91646957397461
2025-12-10,24.91193389892578
2025-12-11,24.90764617919922
2025-12-12,24.903600692749023
2025-12-13,24.8997802734375
2025-12-14,24.896175384521484
2025-12-15,24.892772674560547
2025-12-16,24.889564514160156
2025-12-17,24.886533737182617
2025-12-18,24.883678436279297
2025-12-19,24.880983352661133
2025-12-20,24.878442764282227
2025-12-21,24.87604522705078
2025-12-22,24.87378692626953
2025-12-23,24.87165641784668
2025-12-24,24.86964988708496
2025-12-25,24.867755889892578
2025-12-26,24.865970611572266
2025-12-27,24.864290237426758
2025-12-28,24.86270523071289
2025-12-29,24.861209869384766
2025-12-30,24.85980224609375
