Date,Forecast
2025-06-16,69.66741943359375
2025-06-17,69.92546844482422
2025-06-18,70.50352478027344
2025-06-19,71.2931137084961
2025-06-20,72.0929946899414
2025-06-21,72.82958221435547
2025-06-22,73.3182373046875
2025-06-23,73.71510314941406
2025-06-24,74.13739013671875
2025-06-25,74.22653198242188
2025-06-26,74.40361785888672
2025-06-27,74.67706298828125
2025-06-28,74.90401458740234
2025-06-29,75.08531188964844
2025-06-30,75.23637390136719
2025-07-01,75.36658477783203
2025-07-02,75.47016143798828
2025-07-03,75.56945037841797
2025-07-04,75.65658569335938
2025-07-05,75.73432159423828
2025-07-06,75.80463409423828
2025-07-07,75.86589050292969
2025-07-08,75.9228744506836
2025-07-09,75.98542785644531
2025-07-10,76.03850555419922
