Date,Forecast
2025-06-16,74.9987564086914
2025-06-17,72.52925109863281
2025-06-18,71.4530029296875
2025-06-19,70.87393951416016
2025-06-20,70.666015625
2025-06-21,70.77420806884766
2025-06-22,71.66343688964844
2025-06-23,71.44992065429688
2025-06-24,71.26950073242188
2025-06-25,71.41679382324219
2025-06-26,71.56752014160156
2025-06-27,71.6959228515625
2025-06-28,71.80282592773438
2025-06-29,71.8858413696289
2025-06-30,71.94498443603516
2025-07-01,72.08252716064453
2025-07-02,72.21956634521484
2025-07-03,72.33482360839844
2025-07-04,72.45293426513672
2025-07-05,72.57911682128906
2025-07-06,72.71443939208984
2025-07-07,72.85813903808594
2025-07-08,73.00762939453125
2025-07-09,73.15489196777344
2025-07-10,73.30611419677734
