Date,Forecast
2025-09-15,61.85409927368164
2025-09-16,61.67241668701172
2025-09-17,61.41913604736328
2025-09-18,61.14067840576172
2025-09-19,60.86513900756836
2025-09-20,60.605892181396484
2025-09-21,60.372535705566406
2025-09-22,60.16632080078125
2025-09-23,59.98525619506836
2025-09-24,59.825660705566406
2025-09-25,59.68351364135742
2025-09-26,59.556636810302734
2025-09-27,59.44276428222656
2025-09-28,59.34001159667969
2025-09-29,59.24683380126953
2025-09-30,59.16202163696289
2025-10-01,59.084693908691406
2025-10-02,59.01411819458008
2025-10-03,58.9496955871582
2025-10-04,58.89086151123047
2025-10-05,58.83729553222656
2025-10-06,58.788734436035156
2025-10-07,58.74485397338867
2025-10-08,58.705299377441406
2025-10-09,58.66972732543945
2025-10-10,58.63780212402344
2025-10-11,58.60918426513672
2025-10-12,58.583587646484375
2025-10-13,58.560699462890625
2025-10-14,58.54022979736328
2025-10-15,58.52192306518555
2025-10-16,58.50554656982422
2025-10-17,58.49086380004883
2025-10-18,58.47768783569336
2025-10-19,58.46583938598633
2025-10-20,58.455177307128906
2025-10-21,58.445556640625
2025-10-22,58.43685531616211
2025-10-23,58.428977966308594
2025-10-24,58.42182540893555
2025-10-25,58.415321350097656
2025-10-26,58.40939712524414
2025-10-27,58.40400695800781
2025-10-28,58.39908981323242
2025-10-29,58.39459991455078
2025-10-30,58.3905029296875
2025-10-31,58.38675308227539
2025-11-01,58.38332748413086
2025-11-02,58.38018798828125
2025-11-03,58.37731170654297
2025-11-04,58.37467575073242
2025-11-05,58.37225341796875
2025-11-06,58.370033264160156
2025-11-07,58.367984771728516
2025-11-08,58.3661003112793
2025-11-09,58.36436462402344
2025-11-10,58.36275863647461
2025-11-11,58.36127471923828
2025-11-12,58.359901428222656
2025-11-13,58.35862731933594
2025-11-14,58.357444763183594
2025-11-15,58.356346130371094
2025-11-16,58.35533142089844
2025-11-17,58.35438919067383
2025-11-18,58.353511810302734
2025-11-19,58.352699279785156
2025-11-20,58.35194396972656
2025-11-21,58.35123825073242
2025-11-22,58.3505859375
2025-11-23,58.3499755859375
2025-11-24,58.34941482543945
2025-11-25,58.34889221191406
2025-11-26,58.3484001159668
2025-11-27,58.34794616699219
2025-11-28,58.3475227355957
2025-11-29,58.347129821777344
2025-11-30,58.346763610839844
2025-12-01,58.34642028808594
2025-12-02,58.346099853515625
2025-12-03,58.345802307128906
2025-12-04,58.34552764892578
2025-12-05,58.34526824951172
2025-12-06,58.345027923583984
2025-12-07,58.34480667114258
2025-12-08,58.344600677490234
2025-12-09,58.34440231323242
2025-12-10,58.34422302246094
2025-12-11,58.34405517578125
2025-12-12,58.34389877319336
2025-12-13,58.343753814697266
2025-12-14,58.3436164855957
2025-12-15,58.34349060058594
