Date,Forecast
2025-10-01,28.175806045532227
2025-10-02,28.18317222595215
2025-10-03,28.192646026611328
2025-10-04,28.20319175720215
2025-10-05,28.213756561279297
2025-10-06,28.223417282104492
2025-10-07,28.231863021850586
2025-10-08,28.239025115966797
2025-10-09,28.24500846862793
2025-10-10,28.249969482421875
2025-10-11,28.254070281982422
2025-10-12,28.257556915283203
2025-10-13,28.260639190673828
2025-10-14,28.263328552246094
2025-10-15,28.265716552734375
2025-10-16,28.26789093017578
2025-10-17,28.269922256469727
2025-10-18,28.271833419799805
2025-10-19,28.27350616455078
2025-10-20,28.27503204345703
2025-10-21,28.276437759399414
2025-10-22,28.277679443359375
2025-10-23,28.278717041015625
2025-10-24,28.279510498046875
2025-10-25,28.280183792114258
2025-10-26,28.280662536621094
2025-10-27,28.280986785888672
2025-10-28,28.28118133544922
2025-10-29,28.28127098083496
2025-10-30,28.28128433227539
2025-10-31,28.281246185302734
2025-11-01,28.28118133544922
2025-11-02,28.281103134155273
2025-11-03,28.28102684020996
2025-11-04,28.280960083007812
2025-11-05,28.280906677246094
2025-11-06,28.280868530273438
2025-11-07,28.28084373474121
2025-11-08,28.28082847595215
2025-11-09,28.280820846557617
2025-11-10,28.28081512451172
2025-11-11,28.28080940246582
2025-11-12,28.28080177307129
2025-11-13,28.280790328979492
2025-11-14,28.28077507019043
2025-11-15,28.2807559967041
2025-11-16,28.28073501586914
2025-11-17,28.280712127685547
2025-11-18,28.280689239501953
2025-11-19,28.28066635131836
2025-11-20,28.28064727783203
2025-11-21,28.280630111694336
2025-11-22,28.28061866760254
2025-11-23,28.280607223510742
2025-11-24,28.280601501464844
2025-11-25,28.280597686767578
2025-11-26,28.280595779418945
2025-11-27,28.280595779418945
2025-11-28,28.280595779418945
2025-11-29,28.280597686767578
2025-11-30,28.280597686767578
