Date,Forecast
2025-09-01,56.26451873779297
2025-09-02,56.27027893066406
2025-09-03,56.274925231933594
2025-09-04,56.27867126464844
2025-09-05,56.28293228149414
2025-09-06,56.2876091003418
2025-09-07,56.292579650878906
2025-09-08,56.297725677490234
2025-09-09,56.30296325683594
2025-09-10,56.3082275390625
2025-09-11,56.31346893310547
2025-09-12,56.31864547729492
2025-09-13,56.3237419128418
2025-09-14,56.328739166259766
2025-09-15,56.33363723754883
2025-09-16,56.33842468261719
2025-09-17,56.34308624267578
2025-09-18,56.347625732421875
2025-09-19,56.3520622253418
2025-09-20,56.356388092041016
2025-09-21,56.360626220703125
2025-09-22,56.36478805541992
2025-09-23,56.36888885498047
2025-09-24,56.372928619384766
2025-09-25,56.37692642211914
2025-09-26,56.380897521972656
2025-09-27,56.38483810424805
2025-09-28,56.38874816894531
2025-09-29,56.392635345458984
2025-09-30,56.3964729309082
2025-10-01,56.400264739990234
2025-10-02,56.404029846191406
2025-10-03,56.40778350830078
2025-10-04,56.411521911621094
2025-10-05,56.415252685546875
2025-10-06,56.41897201538086
2025-10-07,56.42267990112305
2025-10-08,56.42637634277344
2025-10-09,56.4300537109375
2025-10-10,56.43372344970703
2025-10-11,56.4373779296875
2025-10-12,56.44102096557617
2025-10-13,56.444644927978516
2025-10-14,56.44825744628906
2025-10-15,56.45185852050781
2025-10-16,56.455440521240234
2025-10-17,56.45901107788086
2025-10-18,56.462562561035156
2025-10-19,56.466094970703125
2025-10-20,56.46961975097656
2025-10-21,56.47312545776367
2025-10-22,56.47661590576172
2025-10-23,56.4800910949707
2025-10-24,56.48355484008789
2025-10-25,56.486995697021484
2025-10-26,56.49042892456055
2025-10-27,56.49383544921875
2025-10-28,56.49723434448242
2025-10-29,56.50061798095703
2025-10-30,56.50398635864258
2025-10-31,56.50734329223633
2025-11-01,56.51068878173828
2025-11-02,56.51401138305664
2025-11-03,56.517333984375
2025-11-04,56.520633697509766
2025-11-05,56.52392578125
2025-11-06,56.52720260620117
2025-11-07,56.53046798706055
2025-11-08,56.53372573852539
2025-11-09,56.53696823120117
2025-11-10,56.54020309448242
2025-11-11,56.54342269897461
2025-11-12,56.54663848876953
2025-11-13,56.549842834472656
2025-11-14,56.55303192138672
2025-11-15,56.55621337890625
