Date,Forecast
2025-09-01,40.68792724609375
2025-09-02,40.69496154785156
2025-09-03,40.70387649536133
2025-09-04,40.7130126953125
2025-09-05,40.721580505371094
2025-09-06,40.72920608520508
2025-09-07,40.7360725402832
2025-09-08,40.74210739135742
2025-09-09,40.7473258972168
2025-09-10,40.75175476074219
2025-09-11,40.75539016723633
2025-09-12,40.758358001708984
2025-09-13,40.76073455810547
2025-09-14,40.76255416870117
2025-09-15,40.763858795166016
2025-09-16,40.76472091674805
2025-09-17,40.765106201171875
2025-09-18,40.76520919799805
2025-09-19,40.765113830566406
2025-09-20,40.764835357666016
2025-09-21,40.764404296875
2025-09-22,40.76385498046875
2025-09-23,40.763240814208984
2025-09-24,40.76258850097656
2025-09-25,40.76192855834961
2025-09-26,40.76128005981445
2025-09-27,40.76066207885742
2025-09-28,40.76008987426758
2025-09-29,40.75957107543945
2025-09-30,40.75911331176758
2025-10-01,40.75871658325195
2025-10-02,40.75837707519531
2025-10-03,40.75809860229492
2025-10-04,40.75787353515625
2025-10-05,40.7577018737793
2025-10-06,40.757572174072266
2025-10-07,40.75748825073242
2025-10-08,40.75743865966797
2025-10-09,40.757415771484375
2025-10-10,40.75741958618164
2025-10-11,40.757442474365234
2025-10-12,40.75748062133789
2025-10-13,40.757530212402344
2025-10-14,40.75758743286133
2025-10-15,40.75764846801758
2025-10-16,40.757713317871094
2025-10-17,40.757774353027344
2025-10-18,40.757835388183594
2025-10-19,40.75788879394531
2025-10-20,40.75794219970703
2025-10-21,40.75798797607422
2025-10-22,40.758026123046875
2025-10-23,40.758060455322266
2025-10-24,40.75809097290039
2025-10-25,40.758113861083984
2025-10-26,40.75813293457031
2025-10-27,40.758148193359375
2025-10-28,40.758155822753906
2025-10-29,40.75816345214844
2025-10-30,40.7581672668457
2025-10-31,40.7581672668457
2025-11-01,40.75816345214844
2025-11-02,40.75815963745117
2025-11-03,40.758155822753906
2025-11-04,40.75815200805664
2025-11-05,40.75814437866211
2025-11-06,40.758140563964844
2025-11-07,40.75813293457031
2025-11-08,40.75812911987305
2025-11-09,40.758121490478516
2025-11-10,40.75811767578125
2025-11-11,40.758113861083984
2025-11-12,40.75811004638672
2025-11-13,40.75810623168945
2025-11-14,40.75810241699219
2025-11-15,40.75809860229492
