Date,Forecast
2025-11-01,13.05321216583252
2025-11-02,13.03687858581543
2025-11-03,13.015294075012207
2025-11-04,12.991719245910645
2025-11-05,12.967562675476074
2025-11-06,12.94367790222168
2025-11-07,12.920597076416016
2025-11-08,12.898643493652344
2025-11-09,12.878011703491211
2025-11-10,12.85881519317627
2025-11-11,12.841099739074707
2025-11-12,12.8248872756958
2025-11-13,12.810133934020996
2025-11-14,12.796773910522461
2025-11-15,12.784728050231934
2025-11-16,12.773884773254395
2025-11-17,12.764138221740723
2025-11-18,12.755395889282227
2025-11-19,12.747565269470215
2025-11-20,12.740556716918945
2025-11-21,12.73429012298584
2025-11-22,12.72868537902832
2025-11-23,12.723670959472656
2025-11-24,12.719186782836914
2025-11-25,12.715167999267578
2025-11-26,12.711567878723145
2025-11-27,12.708338737487793
2025-11-28,12.705439567565918
2025-11-29,12.702837944030762
2025-11-30,12.700498580932617
2025-12-01,12.698389053344727
2025-12-02,12.69649600982666
2025-12-03,12.69478988647461
2025-12-04,12.69325065612793
2025-12-05,12.691861152648926
2025-12-06,12.690607070922852
2025-12-07,12.689474105834961
2025-12-08,12.68844985961914
2025-12-09,12.687524795532227
2025-12-10,12.686687469482422
2025-12-11,12.685933113098145
2025-12-12,12.685251235961914
2025-12-13,12.684635162353516
2025-12-14,12.684078216552734
2025-12-15,12.683574676513672
2025-12-16,12.683120727539062
2025-12-17,12.682710647583008
2025-12-18,12.682340621948242
2025-12-19,12.6820068359375
2025-12-20,12.681703567504883
2025-12-21,12.68143081665039
2025-12-22,12.681184768676758
2025-12-23,12.680963516235352
2025-12-24,12.680763244628906
2025-12-25,12.680582046508789
2025-12-26,12.680418014526367
2025-12-27,12.68027114868164
2025-12-28,12.68013858795166
2025-12-29,12.68001937866211
2025-12-30,12.679910659790039
