Date,Forecast
2025-09-01,68.67782592773438
2025-09-02,68.66230010986328
2025-09-03,68.64325714111328
2025-09-04,68.62225341796875
2025-09-05,68.60093688964844
2025-09-06,68.57957458496094
2025-09-07,68.55829620361328
2025-09-08,68.53712463378906
2025-09-09,68.51610565185547
2025-09-10,68.4952163696289
2025-09-11,68.4744644165039
2025-09-12,68.45384979248047
2025-09-13,68.43335723876953
2025-09-14,68.41300201416016
2025-09-15,68.39276885986328
2025-09-16,68.37266540527344
2025-09-17,68.35269165039062
2025-09-18,68.33284759521484
2025-09-19,68.31314086914062
2025-09-20,68.2935562133789
2025-09-21,68.27411651611328
2025-09-22,68.25480651855469
2025-09-23,68.23564147949219
2025-09-24,68.21661376953125
2025-09-25,68.19773864746094
2025-09-26,68.17900848388672
2025-09-27,68.16043853759766
2025-09-28,68.14203643798828
2025-09-29,68.1238021850586
2025-09-30,68.1057357788086
2025-10-01,68.08785247802734
2025-10-02,68.07013702392578
2025-10-03,68.05260467529297
2025-10-04,68.0352554321289
2025-10-05,68.01809692382812
2025-10-06,68.0011215209961
2025-10-07,67.98433685302734
2025-10-08,67.96774291992188
2025-10-09,67.95134735107422
2025-10-10,67.93514251708984
2025-10-11,67.91914367675781
2025-10-12,67.9033432006836
2025-10-13,67.88773345947266
2025-10-14,67.87232971191406
2025-10-15,67.85713195800781
2025-10-16,67.8421401977539
2025-10-17,67.82734680175781
2025-10-18,67.81275939941406
2025-10-19,67.79837799072266
2025-10-20,67.7842025756836
2025-10-21,67.77022552490234
2025-10-22,67.75646209716797
2025-10-23,67.7428970336914
2025-10-24,67.72953796386719
2025-10-25,67.71637725830078
2025-10-26,67.70342254638672
2025-10-27,67.690673828125
2025-10-28,67.67813110351562
2025-10-29,67.66578674316406
2025-10-30,67.65364074707031
2025-10-31,67.64168548583984
2025-11-01,67.62993621826172
2025-11-02,67.6183853149414
2025-11-03,67.60702514648438
2025-11-04,67.59585571289062
2025-11-05,67.58487701416016
2025-11-06,67.5740966796875
2025-11-07,67.5634994506836
2025-11-08,67.55309295654297
2025-11-09,67.5428695678711
2025-11-10,67.53276824951172
2025-11-11,67.52275848388672
2025-11-12,67.51283264160156
2025-11-13,67.50299072265625
2025-11-14,67.49323272705078
2025-11-15,67.48353576660156
