Date,Forecast
2025-08-01,31.50771713256836
2025-08-02,30.75698471069336
2025-08-03,30.20098876953125
2025-08-04,29.784320831298828
2025-08-05,29.4727783203125
2025-08-06,29.243907928466797
2025-08-07,29.081974029541016
2025-08-08,28.975133895874023
2025-08-09,28.913949966430664
2025-08-10,28.88991928100586
2025-08-11,28.895557403564453
2025-08-12,28.925832748413086
2025-08-13,28.9759464263916
2025-08-14,29.04178237915039
2025-08-15,29.11982536315918
2025-08-16,29.207189559936523
2025-08-17,29.30122947692871
2025-08-18,29.399803161621094
2025-08-19,29.501033782958984
2025-08-20,29.603404998779297
2025-08-21,29.705095291137695
2025-08-22,29.804550170898438
2025-08-23,29.900699615478516
2025-08-24,29.99285888671875
2025-08-25,30.08033561706543
2025-08-26,30.16294288635254
2025-08-27,30.24028778076172
2025-08-28,30.311885833740234
2025-08-29,30.37772560119629
2025-08-30,30.43817710876465
