Date,Forecast
2025-09-15,41.59578323364258
2025-09-16,41.84430694580078
2025-09-17,42.137969970703125
2025-09-18,42.41242218017578
2025-09-19,42.632118225097656
2025-09-20,42.788047790527344
2025-09-21,42.88731384277344
2025-09-22,42.94052505493164
2025-09-23,42.963260650634766
2025-09-24,42.96420669555664
2025-09-25,42.951202392578125
2025-09-26,42.931514739990234
2025-09-27,42.912349700927734
2025-09-28,42.89323425292969
2025-09-29,42.8753776550293
2025-09-30,42.85911178588867
2025-10-01,42.844329833984375
2025-10-02,42.83114242553711
2025-10-03,42.819374084472656
2025-10-04,42.80873489379883
2025-10-05,42.79902267456055
2025-10-06,42.79020309448242
2025-10-07,42.78218078613281
2025-10-08,42.77497100830078
2025-10-09,42.76861572265625
2025-10-10,42.76298904418945
2025-10-11,42.758087158203125
2025-10-12,42.75387954711914
2025-10-13,42.75028610229492
2025-10-14,42.747249603271484
2025-10-15,42.74469757080078
2025-10-16,42.742523193359375
2025-10-17,42.74067306518555
2025-10-18,42.73908615112305
2025-10-19,42.737735748291016
2025-10-20,42.73659133911133
2025-10-21,42.735626220703125
2025-10-22,42.73480987548828
2025-10-23,42.734127044677734
2025-10-24,42.733558654785156
2025-10-25,42.733089447021484
2025-10-26,42.73270034790039
2025-10-27,42.73237609863281
2025-10-28,42.732112884521484
2025-10-29,42.73189926147461
2025-10-30,42.73172378540039
2025-10-31,42.73158264160156
2025-11-01,42.731468200683594
2025-11-02,42.73137664794922
2025-11-03,42.731300354003906
2025-11-04,42.731239318847656
2025-11-05,42.7311897277832
2025-11-06,42.73115158081055
2025-11-07,42.73112106323242
2025-11-08,42.73109817504883
2025-11-09,42.7310791015625
2025-11-10,42.73106384277344
2025-11-11,42.73105239868164
2025-11-12,42.73104476928711
2025-11-13,42.731040954589844
2025-11-14,42.73103713989258
2025-11-15,42.73103332519531
