Predictions,Lower Bound,Upper Bound
76.698975,71.97741,81.42054
76.36973,71.64816,81.09129
75.90349,71.18192,80.62505
75.35926,70.637695,80.080826
74.77374,70.05218,79.49531
74.170265,69.4487,78.89183
73.563774,68.84221,78.28534
72.96382,68.242256,77.68539
72.37632,67.654755,77.097885
71.8047,67.08314,76.52627
71.25074,66.529175,75.972305
70.715096,65.99353,75.43666
70.197685,65.47612,74.91925
69.69802,64.976456,74.419586
69.21533,64.49377,73.9369
