Predictions,Lower Bound,Upper Bound
123.149765,120.13056,126.16897
123.66727,120.64806,126.68647
123.233734,120.21453,126.25294
123.24329,120.22409,126.2625
124.888,121.8688,127.9072
124.58176,121.56255,127.60096
125.190094,122.17089,128.20929
125.83135,122.81215,128.85056
126.0863,123.0671,129.1055
126.36351,123.34431,129.3827
126.7862,123.767,129.8054
126.960106,123.9409,129.97931
127.15793,124.138725,130.17712
127.36569,124.34649,130.38489
127.49245,124.47324,130.51164
