Predictions,Lower Bound,Upper Bound
123.97351,103.23415,144.71288
126.92629,106.186935,147.66565
129.50734,108.76798,150.2467
131.8322,111.09284,152.57156
134.31012,113.57076,155.04948
136.7792,116.03985,157.51857
139.31134,118.57198,160.0507
141.75003,121.01067,162.4894
144.2549,123.51554,164.99426
146.70789,125.96853,167.44725
149.11559,128.37622,169.85495
151.47902,130.73965,172.21838
153.82382,133.08446,174.56319
156.13445,135.39508,176.87381
158.40121,137.66185,179.14058
