Predictions,Lower Bound,Upper Bound
27.597448,27.097757,28.09714
27.428467,26.928776,27.928158
27.233908,26.734217,27.733599
27.054472,26.554781,27.554163
26.910652,26.410961,27.410343
26.81242,26.312729,27.31211
26.760662,26.260971,27.260353
26.749987,26.250296,27.249678
26.769583,26.269892,27.269274
26.804136,26.304445,27.303827
26.837252,26.33756,27.336943
26.855465,26.355774,27.355156
26.849813,26.350122,27.349504
26.81737,26.317678,27.31706
26.760584,26.260893,27.260275
