Predictions,Lower Bound,Upper Bound
145.78282,132.1631,159.40254
150.69084,137.07112,164.31056
154.31111,140.69139,167.93083
157.14125,143.52153,170.76097
159.39786,145.77814,173.01758
161.22612,147.6064,174.84584
162.76917,149.14944,176.38889
164.07222,150.4525,177.69194
165.17017,151.55045,178.78989
166.06358,152.44386,179.6833
166.74564,153.12592,180.36536
167.56252,153.9428,181.18224
168.28844,154.66872,181.90816
169.18486,155.56514,182.80458
170.20699,156.58727,183.8267
