Predictions,Lower Bound,Upper Bound
68.190285,66.75404,69.626526
68.08731,66.65107,69.52355
67.94251,66.50627,69.37875
67.7788,66.34256,69.21504
67.60302,66.16678,69.03926
67.42202,65.98578,68.85826
67.23989,65.80365,68.67613
67.059135,65.622894,68.49538
66.88128,65.44504,68.31752
66.70723,65.27099,68.14347
66.53749,65.10125,67.97373
66.372284,64.93604,67.808525
66.21165,64.775406,67.64789
66.05549,64.61925,67.49173
65.903656,64.467415,67.3399
