Predictions,Lower Bound,Upper Bound
34.53894,32.029583,37.048298
34.5617,32.05234,37.071056
34.796494,32.287136,37.30585
35.125816,32.61646,37.635174
35.49952,32.99016,38.008877
35.922745,33.413387,38.432102
36.368122,33.858765,38.87748
36.74308,34.233723,39.252438
37.03901,34.52965,39.548367
37.309708,34.80035,39.819065
37.54853,35.039173,40.057888
37.752495,35.243137,40.261852
37.920765,35.411407,40.430122
38.054207,35.54485,40.563564
38.154243,35.644886,40.6636
