Predictions,Lower Bound,Upper Bound
36.715233,34.20877,39.221695
36.403618,33.897156,38.91008
36.03537,33.528908,38.541832
35.66125,33.15479,38.167713
35.29707,32.790607,37.80353
34.949,32.44254,37.455463
34.6199,32.113438,37.12636
34.30671,31.800247,36.81317
34.010067,31.503605,36.51653
33.742035,31.235573,36.248497
33.494465,30.988003,36.000927
33.266685,30.760223,35.773148
33.055565,30.549103,35.562027
32.861694,30.355232,35.368156
32.683945,30.177483,35.190407
