Predictions,Lower Bound,Upper Bound
47.018074,40.986767,53.04938
46.652485,40.621178,52.683792
46.113335,40.082027,52.14464
45.45967,39.428364,51.49098
44.73919,38.707882,50.770496
43.97727,37.94596,50.008575
43.198353,37.167046,49.22966
42.418404,36.387096,48.44971
41.648613,35.617306,47.67992
40.89604,34.864735,46.92735
40.166794,34.135487,46.1981
39.465332,33.434025,45.49664
38.794487,32.76318,44.825794
38.157635,32.126328,44.188942
37.556404,31.525097,43.58771
