Predictions,Lower Bound,Upper Bound
57.152817,53.83026,60.475372
57.29822,53.975666,60.620777
57.71451,54.391956,61.037067
58.20225,54.879696,61.524807
58.69448,55.371925,62.017036
59.149197,55.82664,62.471752
59.54602,56.223465,62.868576
59.936943,56.614388,63.2595
60.352367,57.02981,63.674923
60.75967,57.437115,64.08222
61.1389,57.816345,64.46146
61.48277,58.160213,64.80532
61.779,58.456444,65.101555
62.05017,58.727615,65.37273
62.3298,59.007244,65.65235
