Predictions,Lower Bound,Upper Bound
20.520979,19.144808,21.89715
20.330101,18.95393,21.706272
20.09145,18.715279,21.46762
19.848347,18.472176,21.224518
19.621706,18.245535,20.997877
19.419811,18.04364,20.795982
19.24315,17.86698,20.619322
19.086443,17.710272,20.462614
18.946129,17.569958,20.3223
18.817696,17.441525,20.193867
18.69942,17.32325,20.075592
18.587734,17.211563,19.963905
18.479208,17.103037,19.85538
18.37124,16.99507,19.747412
18.26123,16.88506,19.637402
