Predictions,Lower Bound,Upper Bound
27.070541,26.177755,27.963327
26.882347,25.989561,27.775133
26.664618,25.771832,27.557404
26.460869,25.568083,27.353655
26.288939,25.396152,27.181725
26.14738,25.254595,27.040167
26.039822,25.147036,26.932608
25.96112,25.068335,26.853907
25.894932,25.002146,26.787718
25.837746,24.94496,26.730532
25.789417,24.896631,26.682203
25.743961,24.851175,26.636747
25.686682,24.793896,26.579468
25.618301,24.725515,26.511087
25.54096,24.648174,26.433746
