Predictions,Lower Bound,Upper Bound
89.774666,88.76807,90.781265
89.62719,88.62059,90.63379
89.5727,88.5661,90.5793
89.45867,88.45207,90.46527
89.3554,88.3488,90.362
89.2307,88.2241,90.2373
88.76343,87.75683,89.77003
88.83912,87.83252,89.84572
88.722755,87.716156,89.729355
88.61445,87.60785,89.62105
88.515144,87.508545,89.52174
88.42977,87.42317,89.43637
88.35438,87.34778,89.36098
88.29721,87.29061,89.30381
88.25059,87.24399,89.25719
