Predictions,Lower Bound,Upper Bound
33.892193,32.333694,35.45069
33.314278,31.75578,34.872776
33.039165,31.480667,34.597664
32.954845,31.396347,34.513344
32.994705,31.436207,34.553204
33.118267,31.559769,34.676765
33.29913,31.740631,34.857628
33.520084,31.961586,35.078583
33.76851,32.21001,35.327007
34.035225,32.476727,35.593723
34.31329,32.75479,35.871788
34.596306,33.037807,36.154804
34.879295,33.320797,36.437794
35.15817,33.59967,36.716667
35.429565,33.871067,36.988064
