Predictions,Lower Bound,Upper Bound
84.67031,68.99766,100.342964
82.71857,67.04591,98.39122
80.40299,64.73034,96.075645
78.04782,62.375168,93.720474
75.7668,60.094147,91.43945
73.60031,57.927658,89.272964
71.559204,55.88655,87.23186
69.65351,53.980858,85.326164
67.87808,52.20543,83.550735
66.21952,50.546867,81.89217
64.66293,48.99028,80.33559
63.196995,47.52434,78.869644
61.810547,46.137894,77.4832
60.492676,44.820023,76.16533
59.23437,43.561718,74.90702
