Predictions,Lower Bound,Upper Bound
142.79208,141.48143,144.10274
140.60406,139.29341,141.91472
141.32263,140.01198,142.63329
140.9307,139.62004,142.24135
140.8295,139.51884,142.14015
140.73497,139.42432,142.04562
140.60681,139.29616,141.91747
140.51701,139.20636,141.82767
140.42259,139.11194,141.73325
140.33934,139.02869,141.65
140.26257,138.95192,141.57323
140.19177,138.88112,141.50243
140.12709,138.81644,141.43774
140.0676,138.75694,141.37825
140.01305,138.7024,141.3237
