Predictions,Lower Bound,Upper Bound
75.84208,60.003265,91.68089
77.156624,61.31781,92.99544
78.78142,62.942604,94.62023
80.59313,64.75432,96.431946
82.52915,66.69034,98.367966
84.53576,68.696945,100.37457
86.59074,70.75192,102.42955
88.64173,72.80292,104.480545
90.65588,74.81707,106.4947
92.60826,76.76945,108.447075
94.47839,78.63958,110.31721
96.24958,80.41077,112.088394
97.91412,82.07531,113.75294
99.455,83.61619,115.293816
100.85772,85.018906,116.69653
