Predictions,Lower Bound,Upper Bound
55.401737,52.726933,58.07654
55.11784,52.443035,57.792645
54.75111,52.076305,57.425915
54.36741,51.692604,57.042213
53.99501,51.320206,56.669815
53.643475,50.96867,56.31828
53.312405,50.6376,55.98721
52.998417,50.323612,55.67322
52.698597,50.023792,55.3734
52.41025,49.735447,55.085056
52.127842,49.453037,54.802647
51.84868,49.173874,54.523483
51.571495,48.89669,54.2463
51.29451,48.619705,53.969315
51.01716,48.342354,53.691963
