Predictions,Lower Bound,Upper Bound
75.59114,43.647125,107.53516
74.79935,42.85533,106.74336
76.02175,44.077736,107.96577
78.366425,46.42241,110.31044
81.92675,49.982735,113.870766
86.09981,54.155792,118.04382
90.79229,58.848274,122.736305
95.397285,63.45327,127.3413
99.76536,67.82134,131.70938
103.93314,71.98913,135.87717
107.98543,76.04141,139.92944
112.14036,80.19634,144.08438
115.83526,83.89124,147.77928
119.132965,87.18895,151.07698
121.97879,90.034775,153.9228
