Predictions,Lower Bound,Upper Bound
104.815926,102.892075,106.73978
103.93793,102.01408,105.86178
103.35627,101.43242,105.28012
102.87537,100.951515,104.79922
102.57181,100.64796,104.49566
102.33682,100.41297,104.26067
102.16611,100.242256,104.08996
102.057236,100.133385,103.98109
101.898705,99.97485,103.822556
101.761665,99.837814,103.68552
101.63841,99.71456,103.56226
101.596275,99.672424,103.52013
101.54886,99.62501,103.47271
101.39349,99.46964,103.317345
101.24948,99.32563,103.17333
