Predictions,Lower Bound,Upper Bound
88.76035,87.2854,90.235306
89.95118,88.47623,91.42613
90.496544,89.02159,91.9715
90.97775,89.5028,92.452705
91.21744,89.742485,92.69239
91.32178,89.846825,92.79673
91.34972,89.87476,92.82467
91.03991,89.56496,92.51486
90.68469,89.20974,92.159645
90.5511,89.07615,92.026054
90.246994,88.77204,91.72195
89.9527,88.477745,91.42765
89.67074,88.195786,91.14569
89.57383,88.09888,91.04878
89.43571,87.960754,90.91066
